start_node,end_node,weight
Ft10,Tp8,0.14082283279533606
Fc6,Cp1,0.1404751412666473
Fc6,T8,0.19641797544810347
Fc6,Fc2,0.22475607823217875
Fc6,Cpz,0.14207874803836773
Fc6,Cp4,0.16639874978603914
Fc6,Tp8,0.20046473023759434
Fc6,C2,0.20194902745202292
Fc6,Fc4,0.15811837742342028
Fc6,F2,0.14239111328284929
Fc2,Fz,0.16480889989940994
Fc2,C2,0.1923631847964056
Fc2,Fcz,0.24092913984250486
F4,Fz,0.23588180380679344
F4,P4,0.18666728539862726
F4,Fc2,0.2862049315078938
F4,F8,0.14728074579120867
F4,Afz,0.14678527259997834
F4,Poz,0.14706260671709206
F4,P6,0.1385277714621309
F4,Cp4,0.1770341419192167
F4,F6,0.2901642331710356
F4,F2,0.1956503021667796
F4,Fcz,0.18275479861256771
F8,P7,0.14504948767659115
F8,Tp8,0.1498391666924654
F8,F6,0.2051478200482565
Fp2,Fz,0.19098249738907075
Fp2,Fc1,0.1836830297955026
Fp2,P3,0.2652134493285669
Fp2,P7,0.1472983029978268
Fp2,Tp10,0.21693725758829424
Fp2,Cp6,0.15521964442257385
Fp2,Cz,0.18703333105009665
Fp2,C4,0.2045186401180197
Fp2,Fc6,0.19352513832034565
Fp2,Fc2,0.16714939067281348
Fp2,F5,0.13990356431957743
Fp2,Fc3,0.1665412192008748
Fp2,C1,0.2971884077000375
Fp2,P1,0.17560905281418437
Fp2,Po8,0.15292105800076866
Fp2,Tp8,0.18716826370025824
Fp2,Fc4,0.2789088091578832
Fp2,F6,0.2151736948819534
Fp2,Af8,0.1465358633613238
Fp2,Af4,0.3098439322700695
Fp2,F2,0.40955370184549683
Fp2,Fcz,0.2206023980389957
Af7,F3,0.6671833856675767
Af7,Fc5,0.5634746501650398
Af7,Fc1,0.28800291640213793
Af7,T7,0.2631180531379704
Af7,Cp1,0.14275355232753617
Af7,P3,0.1671164699740181
Af7,P7,0.1827644159043447
Af7,O1,0.1921081516314892
Af7,Oz,0.14552035324093593
Af7,O2,0.19093346638849543
Af7,P8,0.20408747628111693
Af7,Cp6,0.16252161157171663
Af7,Cp2,0.14821618654372018
Af7,C4,0.16216500130821654
Af7,Fc2,0.16366769443266477
Af7,Af3,0.22073368822982836
Af7,F1,0.18640861633060815
Af7,F5,0.36629925990848283
Af7,Ft7,0.37805241440853327
Af7,C1,0.1874053379458168
Af7,C5,0.2174714507283777
Af7,P2,0.16888505840251145
Af7,Cpz,0.1387630238076692
Af3,Fp1,0.14237519718392935
Af3,Fz,0.21960566825389388
Af3,Fc5,0.13809190645741018
Af3,P7,0.1676840189285519
Af3,Oz,0.14593689358921613
Af3,P4,0.16488581556243484
Af3,Cp2,0.1438721234905597
Af3,Cz,0.16956896662350185
Af3,Afz,0.28618032117717096
Af3,F1,0.2900947868592889
Af3,F5,0.1999814046191247
Af3,Ft7,0.14036935377118726
Af3,Po8,0.15439527882646223
Af3,F2,0.14529403546241618
Af3,Fcz,0.20324665693147306
Afz,Fz,0.3179615081413501
Afz,Cp1,0.14126637269121733
Afz,P7,0.16734729132511217
Afz,Oz,0.14168979388563596
Afz,P4,0.16091306766530755
Afz,Cp2,0.14802870423981024
Afz,Cz,0.181606677367302
Afz,F1,0.23520999287286418
Afz,C1,0.16745172589898438
Afz,Po8,0.14456765893780624
Afz,Cp4,0.13934126080461576
Afz,F2,0.2084415968469102
Afz,Fcz,0.22670621594896445
F1,Fz,0.22337250952618065
F1,Fc1,0.23491960851204052
F1,Af3,0.1496488671060093
F1,Afz,0.17445536144623985
F1,Fc3,0.17234280105145255
F1,Fcz,0.19639246277756855
F5,Fp1,0.15376576572027928
F5,Fz,0.1438728610462898
F5,F3,0.15185699361132476
F5,F7,0.14746271384977014
F5,Fc1,0.16433416297532585
F5,T7,0.1390583420286142
F5,P4,0.17925562550213142
F5,Af3,0.2548878148034792
F5,Afz,0.15627838413121664
F5,F1,0.32610174325215757
F5,Ft7,0.37339409142906305
F5,Fc3,0.25573099054275195
F5,C5,0.23781049540329466
F5,Tp7,0.24312713557282103
F5,Po7,0.18066937830828092
F5,Po8,0.1527766913092122
F5,Fcz,0.1812910751436679
Ft7,F3,0.15855998965877108
Ft7,C3,0.15054190440894816
Ft7,T7,0.16692398792564372
Ft7,Tp9,0.23779720975110058
Ft7,Oz,0.13783020218495382
Ft7,Cp2,0.14808134700382933
Ft7,F5,0.1739088666446349
Ft7,Fc3,0.20267097815185392
Ft7,C5,0.1386305569862433
Ft7,Tp7,0.20391523652843
Ft7,P2,0.16209265322752328
Fc3,Fc1,0.22262629323534047
Fc3,C3,0.29875507299865495
Fc3,Af3,0.13882535254975834
Fc3,F1,0.23612960845599085
Fc3,Fcz,0.14167205509897107
C1,Fc1,0.1662292174756971
C1,C3,0.2065710050673756
C5,C3,0.3405308527089025
C5,Tp9,0.18876979894277277
C5,Cp5,0.14743306746753354
C5,Tp7,0.26187273366724895
C5,Cp3,0.21146649990646127
Tp7,Tp9,0.1393957662862185
Tp7,Cp5,0.15015903809701792
Tp7,Cp3,0.1372683019552059
Cp3,C3,0.27693366687466936
P1,P3,0.22401140188831875
P1,P7,0.13985403105930885
P1,Cp3,0.2084462457399616
P1,P5,0.16547329939215816
P5,Iz,0.14223301113730621
P5,P7,0.13763883373267355
P5,Cp3,0.1694733628880604
Po7,Iz,0.146447736870283
Po7,Cp3,0.16495959035494448
Po7,P5,0.15310665903517756
I1,Iz,0.4427640898725532
I1,Cp6,0.14145679764671118
I1,Poz,0.16898109747842358
I1,I2,0.28268631448408343
I1,C2,0.13769425434128912
Poz,O1,0.1661933482352635
Poz,Oz,0.1885002986394079
Poz,I1,0.1667844002998564
I2,Iz,0.16138154963079177
I2,Tp9,0.15178648241118115
I2,Tp10,0.15920035612622052
I2,Cp6,0.14823627316308294
I2,Po7,0.13792732269738175
I2,I1,0.2115111427306503
I2,C2,0.15403689356586667
Po8,Iz,0.40053865744579137
Po8,P4,0.21775905933148326
Po8,Tp10,0.15356753276427934
Po8,I1,0.2780321570343068
Po8,I2,0.4576622830365996
Po8,P6,0.1425296174039104
Po8,P2,0.19104354619339922
P6,Iz,0.22045671179140439
P6,P4,0.24913112668712195
P6,I2,0.24380381705335896
P6,P2,0.22979029160518458
P6,Cpz,0.14200856266679526
P2,P4,0.3518080703174757
Cp4,C2,0.172722208092501
Tp8,Cp1,0.1476483626934732
Tp8,P8,0.1583465361814054
Tp8,Tp10,0.3523020422214917
Tp8,Cp3,0.13991528729889527
Tp8,P6,0.1492155530591871
C6,Cp1,0.14361021509812463
C6,Tp10,0.15920047159255088
C6,T8,0.2786772782302479
C6,Fc2,0.1497310586494831
C6,Cpz,0.14697214288736143
C6,C2,0.2185144697377866
C2,Fc2,0.21655101064683685
C2,Cp4,0.14096657585263347
Fc4,Fc2,0.31708451621691053
Fc4,Cpz,0.14309856346884955
Fc4,Cp4,0.15436070409207692
Fc4,C2,0.23167518827902955
Ft8,Cp1,0.14766242948444766
Ft8,Tp10,0.2294745289285797
Ft8,Ft10,0.23555759762914377
Ft8,Fc2,0.14688646929751334
Ft8,Cpz,0.14209928703831665
F6,Fz,0.22695773607132902
F6,P4,0.16571001063570798
F6,Cp2,0.13770739909860216
F6,Ft10,0.14678213359565406
F6,Fc2,0.22082466788350177
F6,F4,0.2895890819404176
F6,F8,0.20632172568958834
F6,Cp4,0.1605228985352821
F6,Ft8,0.1412538101829299
F6,F2,0.24357935011999818
F6,Fcz,0.1377560701105916
Af8,Fz,0.1451607247349185
Af8,P7,0.17113641808814017
Af8,Tp10,0.19436744990109667
Af8,Cz,0.16510194983250234
Af8,C4,0.23176975528351287
Af8,Fc6,0.21377906404374325
Af8,F4,0.2522378520006663
Af8,Fp2,0.13954631342117682
Af8,F1,0.1798902962575031
Af8,C1,0.21343121407494453
Af8,P1,0.15297825743126955
Af8,Cpz,0.13866664322923972
Af8,Tp8,0.2649156013453771
Af8,Fc4,0.393403372736369
Af8,F6,0.3798691480999045
Af8,F2,0.3687763305524234
Af4,Fz,0.2212750978192714
Af4,Cp1,0.1471964142808274
Af4,P7,0.13985587343071518
Af4,Oz,0.15813902273829503
Af4,P4,0.1878876250926017
Af4,Cp2,0.15316467435728356
Af4,Fc6,0.16256764318387493
Af4,Fc2,0.15672547819343596
Af4,F4,0.15932630910159606
Af4,F1,0.14607293157255977
Af4,C1,0.13858944807504883
Af4,Poz,0.19917459363413706
Af4,Po8,0.14350634372232307
Af4,P6,0.1735070742288002
Af4,Cp4,0.1923011646524498
Af4,Fcz,0.15983174584790832
F2,Fz,0.30855041948510253
F2,P4,0.14957940172677248
F2,Cz,0.14707431788403239
F2,Fc2,0.2937503152327294
F2,Afz,0.1848937629437096
F2,Fcz,0.2195676256196992
Fcz,Fz,0.20532234127201998
Fcz,Fc1,0.19126007533402073
Fcz,Fc2,0.2207599703738471
