start_node,end_node,weight
Cp3,C5,0.14302966885514393
P1,P3,0.1620170172717365
P5,P3,0.22527533369600497
Po7,P3,0.1949165099459925
Poz,Oz,0.16339239849429374
I2,Tp10,0.1808332607960218
I2,Po8,0.15638550940206927
I2,Cpz,0.1518875359806074
Po8,P4,0.1837366181905041
Po8,Cpz,0.14541116163709222
P6,O2,0.16410186708032923
P6,P4,0.15212970660242922
P6,P8,0.2984248706621217
P6,Po7,0.14419435492866903
P6,I2,0.23176118362187248
P6,Po8,0.14424108468402785
Cpz,Cz,0.189806822306487
Cp4,Cp2,0.14280277987234577
Tp8,Iz,0.15950574087471692
Tp8,O2,0.3351953005355643
Tp8,Tp10,0.421933413729292
Tp8,Po7,0.18441506411002762
Tp8,I1,0.24950761299739607
Tp8,I2,0.4231331064426531
Tp8,Po8,0.23986674852848605
C6,O2,0.1684180719724692
C6,Tp10,0.3321551607242034
C6,Cp6,0.229759097749053
C6,Ft10,0.16160775210690276
C6,P1,0.14334608726353265
C6,Cp4,0.2493314129500458
C6,Ft8,0.23198227185486175
C2,Cz,0.16166621817392823
Fc4,Fz,0.27149488023864776
Fc4,Tp10,0.18312957521464657
Fc4,Cp6,0.1853189246589874
Fc4,Cz,0.19721855811134958
Fc4,C4,0.7779937683760139
Fc4,T8,0.1467455862793366
Fc4,Ft10,0.2856858878506123
Fc4,Fc6,0.6156875970245493
Fc4,Fc2,0.45070224252919416
Fc4,F4,0.2376572666814415
Fc4,F8,0.15993622856371453
Fc4,Fp2,0.14257203088560932
Fc4,Afz,0.21421282557682797
Fc4,C6,0.3722102799354711
Fc4,C2,0.15176023464872018
Fc4,Ft8,0.3109069617084773
Fc4,F6,0.33302489062513724
Fc4,Af8,0.17296603635077834
Fc4,Af4,0.17013762405945243
Fc4,F2,0.1957391089265322
Fc4,Fcz,0.22277110036106182
Ft8,O2,0.2014715352086686
Ft8,Tp10,0.2181933440918576
Ft8,Cp6,0.268076301495686
Ft8,Cp4,0.14886042513171074
Ft8,C6,0.24345302484611972
F6,Cp6,0.16087507003088614
F6,C4,0.20457667059885937
F6,Ft10,0.15660045894183788
F6,Fc2,0.4246875761939349
F6,Fp2,0.1413373532674068
F6,Afz,0.15306692178464235
F6,P1,0.15408005212531706
F6,P2,0.19277285824505283
F6,Cp4,0.16514101874498655
F6,Fc4,0.17680859783900918
F6,Ft8,0.16675664680647523
F6,Af4,0.20742088211409662
F6,F2,0.19634645001593753
Af8,Fp1,0.3422615363195309
Af8,P3,0.15388158109546027
Af8,O1,0.14345667603188
Af8,Oz,0.2128681989181002
Af8,P8,0.19765051632973013
Af8,Fc2,0.17941345028655872
Af8,F8,0.14122588131895852
Af8,Fp2,0.15419985481030843
Af8,Af3,0.1578606273134331
Af8,Afz,0.18703104697640208
Af8,Poz,0.23245061791538532
Af8,P6,0.17849125727987225
Af8,P2,0.18938538770240262
Af8,Ft8,0.2263862262781764
Af8,Af4,0.14759612538182185
Af4,Fp1,0.24064349741191116
Af4,Fz,0.14605419901125888
Af4,Oz,0.17500740878227933
Af4,P8,0.1478694027821581
Af4,Ft10,0.14343602371653544
Af4,Fc2,0.21010790282545536
Af4,Fp2,0.17332359027059493
Af4,Af3,0.19901611378068848
Af4,Afz,0.2799980466191728
Af4,Poz,0.16842143524083839
Af4,P2,0.15539721062893558
Af4,F6,0.19841197474336955
F2,Fz,0.24610587785451807
F2,Ft10,0.14743674830972292
F2,F4,0.15896252674770164
F2,Fp2,0.16406600853652922
F2,Afz,0.19836696022451425
F2,Af4,0.1619626732752235
F2,Fcz,0.22755368351432328
Fcz,Fz,0.18660943445371514
Fcz,Cz,0.17654923370200465
