start_node,end_node,weight
Fp2,F2,0.386226279746093
Fp2,P4,0.16885697544741748
Fp2,Po4,0.1568188037234655
Fp2,Oz,0.4090042904776629
Fp2,Iz,0.37403800447111607
Af7,Fc5,0.19422096844619297
Af7,Fc3,0.35899596755149443
Af7,Fc1,0.18478847633132103
Af7,Fc6,0.16909110457279336
Af7,C4,0.17075553701248022
Af7,Cp1,0.1622297054468986
Af7,Af3,0.15061696626368037
Af7,F3,0.1627453492760134
Af7,Fz,0.17603870742607153
Af7,F2,0.20568403643143643
Af7,Po4,0.16900581009806392
Af7,Oz,0.40909348416409913
Af7,Iz,0.3487388203947629
Af3,Fc3,0.2302871052202906
Af3,Cp1,0.167435819439761
Af3,F3,0.18940224763965155
Af3,Fz,0.16384685283412517
Af3,F2,0.23773514714446267
Af3,Po4,0.18742987187978966
Af3,Oz,0.5201409888331643
Af3,Iz,0.47926573837736125
Afz,Fc3,0.16900620453768705
Afz,Cp1,0.1580523940579374
Afz,Fz,0.1526012709877379
Afz,F2,0.32020268321063555
Afz,P4,0.14306011509663538
Afz,Po4,0.21182299598269505
Afz,Oz,0.5427469285108802
Afz,Iz,0.46545376846943043
Af4,Fc3,0.151386421248168
Af4,F2,0.37150619671423735
Af4,Po4,0.2046764499599912
Af4,Oz,0.5703095344503207
Af4,Iz,0.48153274415975855
Af8,Fc3,0.16847407110128185
Af8,Cp1,0.16585134316511965
Af8,Fz,0.17625986269603058
Af8,F2,0.34905554055373184
Af8,Po4,0.16707406198346042
Af8,Oz,0.5058788523025617
Af8,Iz,0.4708540735833371
F7,Fc5,0.23351053965898264
F7,Fc3,0.34379137964814444
F7,Fc4,0.1935931461098264
F7,Fc6,0.18643916665424298
F7,C4,0.15251362740233895
F7,F3,0.21157053606661952
F7,F2,0.20596168779406493
F7,P6,0.14744367931501734
F7,Po4,0.18836448215228865
F7,Oz,0.43187860477308154
F7,Iz,0.3715993142023303
F5,Fc3,0.2369419988120712
F5,Fc4,0.14284100393558938
F5,F3,0.21214477746929172
F5,F2,0.1895168314746709
F5,P6,0.14705931437239372
F5,Po4,0.2020765037496854
F5,Oz,0.5123146899805928
F5,Iz,0.4853332439790077
F3,Fc3,0.1890244158473491
F3,F2,0.18105307153753702
F3,Po4,0.23353004453492227
F3,Oz,0.526961042888318
F3,Iz,0.46404384350133304
F1,Fc3,0.16396541561749658
F1,Fz,0.14801772462871363
F1,F2,0.20960229911788533
F1,Po4,0.2443683844794811
F1,Oz,0.5756823778356737
F1,Iz,0.49045791455208243
Fz,F2,0.2596433863596146
Fz,Po4,0.22738988919176262
Fz,Oz,0.5651415506103684
Fz,Iz,0.47274342908971634
F2,Po4,0.21899500834179575
F2,Oz,0.5453845076692057
F2,Iz,0.44247769545571025
F4,F2,0.34565292444444173
F4,Po4,0.22182625667896425
F4,Oz,0.5507081593335448
F4,Iz,0.44827482227610627
F6,C4,0.1953745925079894
F6,F2,0.35937975912267456
F6,P4,0.15275999375769464
F6,Po4,0.16249963019941568
F6,Oz,0.5333144828580264
F6,Iz,0.4571654698201012
F8,Fc3,0.163043567084743
F8,Fc4,0.2201128671513269
F8,C4,0.2003089287431769
F8,Fz,0.15857052192465113
F8,F2,0.2899167871713748
F8,P2,0.14617177858042107
F8,Oz,0.4787646176895
F8,Iz,0.44737349481779803
Ft7,Fc5,0.17460093090066137
Ft7,Fc3,0.27542580632969804
Ft7,Fc4,0.21407551498087918
Ft7,Fc6,0.1918632153528265
Ft7,F3,0.18986593129302526
Ft7,F2,0.15047124767344647
Ft7,P4,0.14296493310575256
Ft7,Po4,0.2768943248303733
Ft7,Oz,0.4676295731114717
Ft7,Iz,0.4225287790626951
Ft8,Fc4,0.2044948676637663
Ft8,C4,0.2114969875810755
Ft8,Cp1,0.1479442832148921
Ft8,F2,0.19441009329165881
Ft8,P4,0.19501810394156294
Ft8,Po4,0.1887557476556321
Ft8,Oz,0.5221541028974216
Ft8,Iz,0.46133182250225396
T7,Fc5,0.18114345394405898
T7,Fc3,0.18881640785474374
T7,Fc4,0.24671711513697486
T7,Fc6,0.1674761639866597
T7,C5,0.1970502073553046
T7,Cp4,0.14770846594754222
T7,F3,0.23652056122434434
T7,F2,0.2743790896457383
T7,F4,0.15039517781498865
T7,P3,0.2238735517250382
T7,P4,0.14412209437343548
T7,P6,0.16997317464718015
T7,P8,0.16001816257804233
T7,Po4,0.3927009935431198
T7,Po8,0.18175097386314618
T7,Oz,0.17990183208348248
T8,Fc4,0.1585472488763946
T8,Cp1,0.18804478060733495
T8,F4,0.15487829280855572
T8,P4,0.23817679731496946
T8,P8,0.20675818067273083
T8,Oz,0.5487958525366622
T8,Iz,0.4368314135931621
T9,Fc5,0.14856247487753332
T9,Fc3,0.22895859286231665
T9,Fc4,0.23194824935840855
T9,C3,0.15424569882731468
T9,F3,0.19176048673903642
T9,F2,0.14461080787517028
T9,Ft7,0.14303905169480827
T9,Po4,0.22855862951096248
T9,Oz,0.4753879268178369
T9,Iz,0.415373276358556
T10,Fz,0.16937577120247527
T10,P1,0.1677356746312008
T10,P4,0.19415822946462444
T10,Oz,0.5480066177816594
T10,Iz,0.48719521113281333
Tp7,Fc4,0.15787974021092954
Tp7,F3,0.1859109054702041
Tp7,Po4,0.3056418180212208
Tp7,Oz,0.59919550670659
Tp7,Iz,0.5146740492581371
Tp8,C4,0.18037994065805654
Tp8,Cp1,0.15659971767255423
Tp8,Po8,0.16788513018106097
Tp8,Oz,0.6716654583848312
Tp8,Iz,0.5308666811525001
P7,F3,0.14871725178639963
P7,Po4,0.29732792422594617
P7,Oz,0.6362309607189266
P7,Iz,0.5159692434744592
P5,P7,0.1586870741049462
P5,Po4,0.2598882133172163
P5,Oz,0.5771764832209099
P5,Iz,0.4626002911055769
P3,C3,0.15707080597857193
P3,Cp1,0.17472181467709005
P3,Po4,0.2935270501286625
P3,Oz,0.6184096820915399
P3,Iz,0.46928799146492184
P1,Cp1,0.17353265879358562
P1,P8,0.14994272512731638
P1,Po4,0.2968873376365573
P1,Oz,0.6165527100431017
P1,Iz,0.45732023610532657
Pz,C4,0.1565221051247959
Pz,Cp1,0.18174932286800813
Pz,P6,0.1618208590161827
Pz,P8,0.17188601660021674
Pz,Po4,0.31796577436007495
Pz,Oz,0.5804012355517126
Pz,Iz,0.4373049113303094
P2,C4,0.14821471964294203
P2,Cp1,0.17260854907374984
P2,P8,0.18412651345709705
P2,Po4,0.29828424598358816
P2,Oz,0.5879180648207252
P2,Iz,0.4341548545390796
P4,C4,0.14403842322174498
P4,Cp1,0.18777781671725227
P4,P8,0.18082359211565632
P4,Po4,0.29361331420895986
P4,Oz,0.578838431849645
P4,Iz,0.41616202047899803
P6,C4,0.17115722330448366
P6,Cp1,0.16682673705534204
P6,Po4,0.22077893633490292
P6,Po8,0.20985670235807136
P6,Oz,0.6497242535126978
P6,Iz,0.4944430888789089
P8,C4,0.1760716867080559
P8,Cp1,0.15790330978902214
P8,Po8,0.2736933526900108
P8,Oz,0.6528685348297205
P8,Iz,0.5210638136383948
Po7,Po4,0.2618132529343705
Po7,O1,0.1471669837290812
Po7,Oz,0.6350620180565485
Po7,Iz,0.434203887664739
Po3,Po4,0.24247319847287063
Po3,Oz,0.568965915113214
Po3,Iz,0.37822654308359743
Poz,C4,0.17555091813732848
Poz,Cp1,0.16004751600283704
Poz,P8,0.19377142272550718
Poz,Po4,0.32169189671750975
Poz,Oz,0.602507525911188
Poz,Iz,0.37352369129141505
Po4,C4,0.150769573112941
Po4,Cp1,0.1740845755772558
Po4,P8,0.1850300774103603
Po4,Po8,0.1728942588416017
Po4,Oz,0.5948809243192951
Po4,Iz,0.4117094237662729
Po8,Cp1,0.14448596743299527
Po8,Po4,0.1771737669352465
Po8,Oz,0.6175323417711552
Po8,Iz,0.4928298875840194
O1,Po4,0.19832137571684325
O1,Oz,0.6461308664262593
O1,Iz,0.3126623555239376
Oz,C4,0.1545930253923413
Oz,P8,0.1684277664655362
Oz,Poz,0.14329704692097364
Oz,Po4,0.25630251833986406
Oz,Iz,0.5708800732543018
O2,P8,0.17831963970150694
O2,Po4,0.28323965983150584
O2,Po8,0.17691172742567426
O2,Oz,0.6691354127247768
O2,Iz,0.4716333771184723
Iz,P8,0.15334286367261757
Iz,Po4,0.2317095119735922
Iz,Oz,0.6179972447204908
