start_node,end_node,weight
Fp1,Oz,0.2996076717236868
Fp1,Iz,0.3817835552072746
Fpz,Fc3,0.17034552182559554
Fpz,F2,0.22992260010191484
Fpz,P8,0.17969015900473845
Fpz,Poz,0.19045169548889881
Fpz,Po4,0.3767980031405085
Fpz,Po8,0.275940477314236
Fpz,Oz,0.36400359551710365
Fpz,Iz,0.4166700728850282
Fp2,Fc3,0.20935571764392302
Fp2,F2,0.19115338667102894
Fp2,F4,0.1695971604931047
Fp2,Poz,0.17401748635282352
Fp2,Po4,0.3251842773008889
Fp2,Po8,0.26237148826064566
Fp2,Oz,0.4173216036444135
Fp2,Iz,0.4364284144072934
Af7,Fz,0.1899481725214196
Af7,P4,0.17202676222889302
Af7,P8,0.2374540050654535
Af7,Poz,0.19278458428154013
Af7,Po4,0.4005398567177746
Af7,Po8,0.28148331122023934
Af7,Oz,0.3328759477448
Af7,Iz,0.3689469339521283
Af3,Fc3,0.16760381542217861
Af3,P8,0.18943638807321822
Af3,Poz,0.17459123080918026
Af3,Po4,0.35396990511687315
Af3,Po8,0.2270403753221067
Af3,Oz,0.454870816470423
Af3,Iz,0.46651428686618107
Afz,Fc3,0.17422754843172497
Afz,F2,0.1867619241729907
Afz,Poz,0.17965619675103145
Afz,Po4,0.33711786650706876
Afz,Po8,0.24217156154876518
Afz,Oz,0.4330963189237091
Afz,Iz,0.44501544721820147
Af4,Fc3,0.16665712398714466
Af4,Cp6,0.1643672053273733
Af4,F2,0.18619875882545397
Af4,F4,0.19780116554869953
Af4,P4,0.1835587357625376
Af4,Poz,0.1692664300552209
Af4,Po4,0.2923015140200812
Af4,Po8,0.23215348218851803
Af4,Oz,0.46017090229491003
Af4,Iz,0.4731992756494297
Af8,Cp6,0.16671297059043436
Af8,F4,0.19595692655292193
Af8,P4,0.16870409654262303
Af8,Po4,0.3014064205523612
Af8,Po8,0.23998155937064805
Af8,Oz,0.47121589565180316
Af8,Iz,0.48630083777644656
F7,Fc3,0.17246776415268533
F7,P4,0.17847739562165746
F7,P8,0.2546693886288937
F7,Po4,0.4237796414233685
F7,Po8,0.2697970966393244
F7,Oz,0.3610849846871975
F7,Iz,0.41136090107925344
F5,Fc3,0.1982998811932279
F5,P8,0.21667072382654484
F5,Poz,0.17506225397586192
F5,Po4,0.40608850894221127
F5,Po8,0.2639490538965891
F5,Oz,0.38919169438796736
F5,Iz,0.4198083647661017
F3,Fc3,0.17127057033486381
F3,P8,0.17109582714475544
F3,Poz,0.17758327120176948
F3,Po4,0.36015020415210325
F3,Po8,0.22003640448807701
F3,Oz,0.4540542124180292
F3,Iz,0.45934572944316027
F1,Poz,0.16878955274418453
F1,Po4,0.3147814583857242
F1,Po8,0.20399104451800257
F1,Oz,0.47962132718263145
F1,Iz,0.47482650026940026
Fz,Po4,0.2830540353339206
Fz,Po8,0.20615063381314758
Fz,Oz,0.4813088017973492
Fz,Iz,0.47796023566161316
F2,P4,0.1758538800680834
F2,Po4,0.2646802966503704
F2,Po8,0.2033763601181205
F2,Oz,0.47808798147011244
F2,Iz,0.47623005069525964
F4,Cp6,0.16859486280681915
F4,F2,0.19180576030760554
F4,P4,0.1984970642726338
F4,Po4,0.2514345730349746
F4,Po8,0.1948453951018899
F4,Oz,0.4628656626996518
F4,Iz,0.4687555671816328
F6,C4,0.19707854215116377
F6,Cp6,0.16905933681836086
F6,F2,0.18170773667996976
F6,F4,0.16775177194166915
F6,P4,0.21835773494452201
F6,P6,0.17213856061124386
F6,P8,0.1709476614553885
F6,Poz,0.16488145835093873
F6,Po4,0.26051344385074254
F6,Po8,0.22149627229881794
F6,Oz,0.44473270430610745
F6,Iz,0.4750641032146909
F8,C4,0.22692546628051669
F8,Cp6,0.16493405054615332
F8,F4,0.1701701821169613
F8,P4,0.22683734885812226
F8,P6,0.16508820825934076
F8,Po4,0.23859252845078466
F8,Po8,0.23909805777454926
F8,Oz,0.44382039494516784
F8,Iz,0.47627346114710073
Ft7,Fc3,0.16499005672990016
Ft7,P8,0.2720843669714571
Ft7,Po4,0.4384598874055859
Ft7,Po8,0.19319956846706193
Ft7,Oz,0.4174544974641222
Ft7,Iz,0.44595660599282483
Ft8,C4,0.2129941645439961
Ft8,Cp6,0.19273605843366792
Ft8,P4,0.24692167718372032
Ft8,P6,0.1776355858286536
Ft8,Po4,0.17898683997702935
Ft8,Po8,0.18200898367162635
Ft8,Oz,0.48310562566643483
Ft8,Iz,0.5105362649013346
T7,P1,0.16828583790460805
T7,P8,0.2804317899342994
T7,Po4,0.45556839243414937
T7,Oz,0.45095237614351363
T7,Iz,0.441189721644415
T8,Cp6,0.23269922390946346
T8,P4,0.24405743122582377
T8,P8,0.17705055988280197
T8,Po4,0.16550166019971976
T8,Oz,0.5268964730347352
T8,Iz,0.5291663995662423
T9,P1,0.20241866588506605
T9,P8,0.3208553959413506
T9,Po4,0.4495267558244046
T9,Oz,0.4067370545878107
T9,Iz,0.4217717182887006
T10,P4,0.17519167063676538
T10,Po8,0.1799606285878575
T10,Oz,0.5427822762941702
T10,Iz,0.5364147988831581
Tp7,P8,0.2809039604488737
Tp7,Po4,0.37896337872915964
Tp7,Oz,0.5328363980495356
Tp7,Iz,0.46949186620828803
Tp8,P4,0.16490493211511717
Tp8,Oz,0.6275964018368537
Tp8,Iz,0.5737620275496922
P7,P6,0.17540696081912868
P7,P8,0.2235898137095404
P7,Po7,0.2618950608820251
P7,Po4,0.2772481155501857
P7,O1,0.17422512120228706
P7,Oz,0.5528642481388404
P7,Iz,0.44016713215450154
P5,P1,0.1887794984643266
P5,P8,0.2039465945051762
P5,Po7,0.19191578905240403
P5,Po4,0.20075427952560518
P5,Oz,0.5600647464778763
P5,Iz,0.4780433483132312
P3,P7,0.19192018727776802
P3,P1,0.2332084423404562
P3,P8,0.21901189320288705
P3,Po4,0.20537756230978907
P3,Oz,0.5344197114741303
P3,Iz,0.4733004055364535
P1,P7,0.2169155278620032
P1,P8,0.23553636909054113
P1,Po4,0.23386632793825995
P1,Oz,0.5410234916162334
P1,Iz,0.4877080358636885
Pz,P7,0.1839000554902809
Pz,P1,0.21876034487237703
Pz,P8,0.21953160496974994
Pz,Po4,0.27976637925780806
Pz,Oz,0.5331805172662074
Pz,Iz,0.4851097034083523
P2,P7,0.1821760449766248
P2,P8,0.23369792367147452
P2,Po4,0.3173378364415481
P2,Oz,0.5474117001000144
P2,Iz,0.5096788369520872
P4,P7,0.17464769131671462
P4,P8,0.21341639064148982
P4,Po4,0.30838069145253916
P4,Oz,0.5492158375403499
P4,Iz,0.5116843394987156
P6,P7,0.1850941575663259
P6,Po4,0.27325157268759803
P6,Oz,0.5955553842431696
P6,Iz,0.5369716869617224
P8,P7,0.17255055784178933
P8,Po4,0.17664708998096085
P8,Po8,0.2225227334333651
P8,Oz,0.5922679560436745
P8,Iz,0.5325905713035172
Po7,C4,0.17275636641416178
Po7,P7,0.20763934649388316
Po7,P6,0.1755517912325138
Po7,P8,0.21858797776911562
Po7,Po4,0.16351815760050967
Po7,O1,0.3300939375427455
Po7,Oz,0.5000517672525132
Po7,Iz,0.3585952406045576
Po3,P7,0.24315225943974494
Po3,P1,0.22218430604066414
Po3,P8,0.22880021952662136
Po3,Po7,0.23503529346142235
Po3,O1,0.2397557972171899
Po3,Oz,0.5130920219453953
Po3,Iz,0.41492464515607247
Poz,P7,0.21015744628303262
Poz,P1,0.1989633462492465
Poz,P8,0.2856986999260633
Poz,Po4,0.3197419946243633
Poz,Oz,0.5349137137326395
Poz,Iz,0.4898058364081851
Po4,P7,0.1923073214828489
Po4,Pz,0.16559906488626497
Po4,P8,0.25431997627390607
Po4,Oz,0.5392187630291683
Po4,Iz,0.489731197261011
Po8,P7,0.17889432750978349
Po8,Pz,0.16397556404436336
Po8,Po4,0.26621572584274356
Po8,Oz,0.5094448173922785
Po8,Iz,0.5076639792284051
O1,C4,0.18782629068972595
O1,P7,0.29179646986622354
O1,P8,0.25053391545434955
O1,Po7,0.28005475882610087
O1,Oz,0.4593180569450368
O1,Iz,0.35783521345893166
Oz,C4,0.18549053820675274
Oz,P7,0.24424988008531132
Oz,Pz,0.17639545590608938
Oz,P8,0.2767571156102016
Oz,Po4,0.2030258776316818
Oz,O1,0.2444883422230573
Oz,Iz,0.5608644373833233
O2,P7,0.1690884449671341
O2,Pz,0.1708798676849986
O2,P8,0.26329006870901117
O2,Po4,0.3820233613300403
O2,Po8,0.18734953736887625
O2,Oz,0.5067118416656463
O2,Iz,0.48866758477181044
Iz,C4,0.17485255806220976
Iz,P7,0.22715318738182916
Iz,Pz,0.16451997327017295
Iz,P8,0.25656277548017326
Iz,Po4,0.19170551971031355
Iz,O1,0.22680454041305406
Iz,Oz,0.4888504946969196
